source	site	判定	http	备注	最终地址	原URL	页面标题	语料曲名
jianpucn-34193	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/34/34193.htm	http://www.jianpu.cn/pu/34/34193.htm	不必在乎我是谁1 歌谱简谱网	不必在乎我是谁1
qupu123-335375	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/qizi/p335375.html	https://www.qupu123.com/minge/qizi/p335375.html	不忘初心为百姓 _民歌曲谱_中国曲谱网	不忘初心为百姓
qupu123-335910	qupu123	打不开:URLError	0		https://www.qupu123.com/minge/wuzi/p335910.html	https://www.qupu123.com/minge/wuzi/p335910.html		三月杏花开
jianpucn-64600	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/64/64600.htm	http://www.jianpu.cn/pu/64/64600.htm	不必在乎我是谁 歌曲类 简谱 歌谱简谱网	不必在乎我是谁 歌曲类
jianpucn-120887	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/12/120887.htm	http://www.jianpu.cn/pu/12/120887.htm	不忘延安（电视剧《保卫延安》片尾曲） 歌谱简谱网	不忘延安
jianpujia-377896	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/377896.html	https://www.jianpujia.com/jianpu/377896.html	不懂钢琴简谱_林俊杰演唱-免费下载-简谱之家	不懂
qupu123-35065	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/sizi/p35065.html	https://www.qupu123.com/tongsu/sizi/p35065.html	不想长大六线吉他谱（编配乐谱）_通俗曲谱_中国曲谱网	不想长大
jianpucn-313427	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/31/313427.htm	http://www.jianpu.cn/pu/31/313427.htm	不想睡 梁静茹 歌谱简谱网	不想睡
jianpujia-377981	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/377981.html	https://www.jianpujia.com/jianpu/377981.html	不潮不用花钱钢琴简谱_林俊杰演唱-免费下载-简谱之家	不潮不用花钱
jianpucn-58038	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/58/58038.htm	http://www.jianpu.cn/pu/58/58038.htm	不愿一个人 歌谱简谱网	不愿一个人
jianpucn-9283	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/92/9283.htm	http://www.jianpu.cn/pu/92/9283.htm	不懂爱的人 歌谱简谱网	不懂爱的人
jianpujia-74025	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/74025.html	https://www.jianpujia.com/jianpu/74025.html	不管今宵或明天简谱(歌词)_邓丽君演唱_谱友玩音乐的辉哥上传-免费下载-简谱之家	不管今宵或明天
jianpucn-463570	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/46/463570.htm	http://www.jianpu.cn/pu/46/463570.htm	不染电视剧《香蜜沉沉烬如霜》主题曲 毛不易 歌谱简谱网	不染电视剧《香蜜沉沉烬如霜》主题曲
qupu123-333768	qupu123	打不开:URLError	0		https://www.qupu123.com/shaoer/erziyixia/p333768.html	https://www.qupu123.com/shaoer/erziyixia/p333768.html		上学
jianpucn-402899	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/40/402899.htm	http://www.jianpu.cn/pu/40/402899.htm	不消失的回忆 孟庭苇 歌谱简谱网	不消失的回忆
qupu123-382376	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/liuzi/p382376.html	https://www.qupu123.com/tongsu/liuzi/p382376.html	不是我不小心 _通俗曲谱_中国曲谱网	不是我不小心
jianpucn-118658	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/118658.htm	http://www.jianpu.cn/pu/11/118658.htm	不然你要我怎么样 歌谱简谱网	不然你要我怎么样
qupu123-329320	qupu123	ok(曲名命中)	200		https://www.qupu123.com/hechang/qizi/p329320.html	https://www.qupu123.com/hechang/qizi/p329320.html	不渡黄河誓不休 （故事影片《宋景诗》插曲、孙瑜词 贺绿汀曲）_合唱曲谱_中国曲谱网	不渡黄河誓不休
jianpujia-18382	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/18382.html	https://www.jianpujia.com/jianpu/18382.html	不管你是谁简谱(歌词)_邓丽君演唱_王wzh曲谱-免费下载-简谱之家	不管你是谁
jianpucn-64597	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/64/64597.htm	http://www.jianpu.cn/pu/64/64597.htm	不管有多苦 歌曲类 简谱 歌谱简谱网	不管有多苦
qupu123-385166	qupu123	打不开:URLError	0		https://www.qupu123.com/jipu/p385166.html	https://www.qupu123.com/jipu/p385166.html		下一个天亮
jianpucn-459826	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/45/459826.htm	http://www.jianpu.cn/pu/45/459826.htm	不老的爸爸 邓丽君 歌谱简谱网	不老的爸爸
qupu123-334682	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/qizi/p334682.html	https://www.qupu123.com/tongsu/qizi/p334682.html	不知爱你该不该 _通俗曲谱_中国曲谱网	不知爱你该不该
jianpucn-159211	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/15/159211.htm	http://www.jianpu.cn/pu/15/159211.htm	不能不爱你 歌谱简谱网	不能不爱你
qupu123-334683	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/wuzi/p334683.html	https://www.qupu123.com/tongsu/wuzi/p334683.html	不老的情怀 （闫世卿词 李成郁曲）_通俗曲谱_中国曲谱网	不老的情怀
jianpucn-34188	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/34/34188.htm	http://www.jianpu.cn/pu/34/34188.htm	不能和你一起 歌谱简谱网	不能和你一起
jianpujia-380458	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/380458.html	https://www.jianpujia.com/jianpu/380458.html	不能说的秘密片尾曲钢琴简谱_周杰伦演唱-免费下载-简谱之家	不能说的秘密片尾曲
jianpucn-89300	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/89/89300.htm	http://www.jianpu.cn/pu/89/89300.htm	不想 歌谱简谱网	不想
jianpucn-34189	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/34/34189.htm	http://www.jianpu.cn/pu/34/34189.htm	不能和你一起2 歌谱简谱网	不能和你一起2
qupu123-34754	qupu123	打不开:URLError	0		https://www.qupu123.com/tongsu/wuzi/p34754.html	https://www.qupu123.com/tongsu/wuzi/p34754.html		下一个天亮
qupu123-334689	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/wuzi/p334689.html	https://www.qupu123.com/tongsu/wuzi/p334689.html	不能不想你 （宫月英词 刘汉生曲）_通俗曲谱_中国曲谱网	不能不想你
jianpucn-64595	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/64/64595.htm	http://www.jianpu.cn/pu/64/64595.htm	不能和你在一起 歌曲类 简谱 歌谱简谱网	不能和你在一起 歌曲类
qupu123-330616	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/wuzi/p330616.html	https://www.qupu123.com/tongsu/wuzi/p330616.html	不能没有你 （刘德斌词 李汉华曲）_通俗曲谱_中国曲谱网	不能没有你
jianpucn-49009	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/49/49009.htm	http://www.jianpu.cn/pu/49/49009.htm	不能说的秘密 歌谱简谱网	不能说的秘密
qupu123-315383	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p315383.html	https://www.qupu123.com/jipu/p315383.html	不装饰你的梦 _岭南印象个人制谱园地_中国曲谱网	不装饰你的梦
jianpucn-466685	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/46/466685.htm	http://www.jianpu.cn/pu/46/466685.htm	不能这样活-辘轳 女人和井片尾曲 刘欢 歌谱简谱网	不能这样活-辘轳 女人和井片尾曲
qupu123-370589	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/jiuziyishang/p370589.html	https://www.qupu123.com/tongsu/jiuziyishang/p370589.html	不要什么事都往心里搁 _通俗曲谱_中国曲谱网	不要什么事都往心里搁
jianpucn-89817	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/89/89817.htm	http://www.jianpu.cn/pu/89/89817.htm	不能这样活 歌谱简谱网	不能这样活
jianpucn-51573	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/51/51573.htm	http://www.jianpu.cn/pu/51/51573.htm	不舍不弃 歌谱简谱网	不舍不弃
qupu123-370595	qupu123	ok(曲名命中)	200		https://www.qupu123.com/meisheng/qizi/p370595.html	https://www.qupu123.com/meisheng/qizi/p370595.html	不要忘了你是谁 _美声曲谱_中国曲谱网	不要忘了你是谁
jianpucn-130297	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/13/130297.htm	http://www.jianpu.cn/pu/13/130297.htm	不要忘记我 歌谱简谱网	不要忘记我
jianpucn-239037	jianpucn	ok(原记录标题命中)	200		http://www.jianpu.cn/pu/23/239037.htm	http://www.jianpu.cn/pu/23/239037.htm	不要说 不能说的感觉 张信哲 歌谱简谱网	不要说 不能说的感覺
jianpujia-405175	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/405175.html	https://www.jianpujia.com/jianpu/405175.html	不该简谱_周杰伦演唱_方文山/周杰伦词曲-免费下载-简谱之家	不该
jianpucn-132190	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/13/132190.htm	http://www.jianpu.cn/pu/13/132190.htm	不要说话 歌谱简谱网	不要说话
jianpucn-36076	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/36/36076.htm	http://www.jianpu.cn/pu/36/36076.htm	不要问为什么(《京都纪事》插曲) 歌谱简谱网	不要问为什么
qupu123-328069	qupu123	ok(曲名命中)	200		https://www.qupu123.com/shaoer/wuzi/p328069.html	https://www.qupu123.com/shaoer/wuzi/p328069.html	不规则的美 _少儿曲谱_中国曲谱网	不规则的美
qupu123-305332	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/sizi/p305332.html	https://www.qupu123.com/tongsu/sizi/p305332.html	不见不散 （吴铭词曲）_通俗曲谱_中国曲谱网	不见不散
jianpujia-380028	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/380028.html	https://www.jianpujia.com/jianpu/380028.html	不该钢琴简谱_周杰伦演唱-免费下载-简谱之家	不该
jianpujia-149014	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/149014.html	https://www.jianpujia.com/jianpu/149014.html	不说钢琴简谱_李荣浩演唱-免费下载-简谱之家	不说
jianpucn-114643	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/114643.htm	http://www.jianpu.cn/pu/11/114643.htm	不要骗我 歌曲类 简谱 歌谱简谱网	不要骗我
qupu123-394583	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/wuzi/p394583.html	https://www.qupu123.com/tongsu/wuzi/p394583.html	不让你孤独 _天恩原创曲谱专栏_中国曲谱网	不让你孤独
jianpucn-251973	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/25/251973.htm	http://www.jianpu.cn/pu/25/251973.htm	不让你看到我的泪 孟庭苇 歌谱简谱网	不让你看到我的泪
jianpucn-258314	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/25/258314.htm	http://www.jianpu.cn/pu/25/258314.htm	不许他回家 费玉清 歌谱简谱网	不许他回家
qupu123-334647	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/sizi/p334647.html	https://www.qupu123.com/tongsu/sizi/p334647.html	不诉离殇 _贺文广原创曲谱专栏_中国曲谱网	不诉离殇
jianpucn-157590	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/15/157590.htm	http://www.jianpu.cn/pu/15/157590.htm	不需要爱情 歌谱简谱网	不需要爱情
jianpujia-22364	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/22364.html	https://www.jianpujia.com/jianpu/22364.html	丑八怪简谱_薛之谦演唱_孙世彦制谱-免费下载-简谱之家	丑八怪
jianpucn-118680	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/118680.htm	http://www.jianpu.cn/pu/11/118680.htm	与世界联网 歌谱简谱网	与世界联网
jianpujia-149454	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/149454.html	https://www.jianpujia.com/jianpu/149454.html	丑八怪钢琴简谱_薛之谦演唱-免费下载-简谱之家	丑八怪
jianpucn-48916	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/48/48916.htm	http://www.jianpu.cn/pu/48/48916.htm	与你同在 歌谱简谱网	与你同在
jianpujia-148573	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/148573.html	https://www.jianpujia.com/jianpu/148573.html	丑小鸭钢琴简谱_儿歌演唱-免费下载-简谱之家	丑小鸭
jianpucn-411643	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/41/411643.htm	http://www.jianpu.cn/pu/41/411643.htm	丑八怪（简和谱） 薛之谦 歌谱简谱网	丑八怪
qupu123-334705	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/sizi/p334705.html	https://www.qupu123.com/minge/sizi/p334705.html	不负重托 _民歌曲谱_中国曲谱网	不负重托
jianpujia-26539	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/26539.html	https://www.jianpujia.com/jianpu/26539.html	世上只有妈妈好简谱(歌词)_儿歌_陈洲宏记谱-免费下载-简谱之家	世上只有妈妈好
jianpucn-61502	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/61/61502.htm	http://www.jianpu.cn/pu/61/61502.htm	专一只因为你 歌谱简谱网	专一只因为你
qupu123-395839	qupu123	ok(曲名命中)	200		https://www.qupu123.com/puyou/shangchuan/p395839.html	https://www.qupu123.com/puyou/shangchuan/p395839.html	不跪的花 _............个人制谱园地_中国曲谱网	不跪的花
jianpucn-64126	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/64/64126.htm	http://www.jianpu.cn/pu/64/64126.htm	且听风吟 歌曲类 简谱 歌谱简谱网	且听风吟 歌曲类
jianpujia-15837	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/15837.html	https://www.jianpujia.com/jianpu/15837.html	世上只有妈妈好简谱_儿歌_献给所有母亲-免费下载-简谱之家	世上只有妈妈好
jianpucn-300629	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/30/300629.htm	http://www.jianpu.cn/pu/30/300629.htm	世界不会小（又名 开阔的心）（带和弦） 童安格 歌谱简谱网	世界不会小
jianpucn-207774	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/20/207774.htm	http://www.jianpu.cn/pu/20/207774.htm	世界之城 歌谱简谱网	世界之城
qupu123-394890	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p394890.html	https://www.qupu123.com/jipu/p394890.html	与你走过的老路 （(合唱版））_天恩原创曲谱专栏_中国曲谱网	与你走过的老路（）
jianpucn-109441	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/10/109441.htm	http://www.jianpu.cn/pu/10/109441.htm	世界之巅 （简谱版） 歌谱简谱网	世界之巅
jianpucn-73761	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/73/73761.htm	http://www.jianpu.cn/pu/73/73761.htm	世界很大我很小 歌谱简谱网	世界很大我很小
qupu123-108123	qupu123	ok(曲名命中)	200		https://www.qupu123.com/shaoer/bazi/p108123.html	https://www.qupu123.com/shaoer/bazi/p108123.html	世界上最好的爸爸 _甄勇刚原创曲谱专栏_中国曲谱网	世界上最好的爸爸
jianpucn-109442	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/10/109442.htm	http://www.jianpu.cn/pu/10/109442.htm	世界末日（简谱版） 歌谱简谱网	世界末日
jianpucn-213352	jianpucn	ok(原记录标题命中)	200		http://www.jianpu.cn/pu/21/213352.htm	http://www.jianpu.cn/pu/21/213352.htm	与我常在 歌谱简谱网	与我常在 chord and solo
jianpucn-38482	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/38/38482.htm	http://www.jianpu.cn/pu/38/38482.htm	世纪的交响 歌谱简谱网	世纪的交响
jianpujia-74853	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/74853.html	https://www.jianpujia.com/jianpu/74853.html	东北民谣简谱(歌词)_毛不易演唱_谱友曲水悠悠上传-免费下载-简谱之家	东北民谣
jianpucn-163603	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/16/163603.htm	http://www.jianpu.cn/pu/16/163603.htm	东北秧歌：单掏花 歌谱简谱网	东北秧歌：单掏花
jianpujia-155419	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/155419.html	https://www.jianpujia.com/jianpu/155419.html	东北民谣简谱_毛不易歌曲_孙世彦曲谱-免费下载-简谱之家	东北民谣
jianpucn-163604	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/16/163604.htm	http://www.jianpu.cn/pu/16/163604.htm	东北秧歌：春秀 歌谱简谱网	东北秧歌：春秀
jianpucn-163605	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/16/163605.htm	http://www.jianpu.cn/pu/16/163605.htm	东北秧歌：秧歌会 歌谱简谱网	东北秧歌：秧歌会
qupu123-373395	qupu123	ok(曲名命中)	200		https://www.qupu123.com/hechang/jiuziyishang/p373395.html	https://www.qupu123.com/hechang/jiuziyishang/p373395.html	世纪中国梦（合唱简谱） _合唱曲谱_中国曲谱网	世纪中国梦
qupu123-221724	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p221724.html	https://www.qupu123.com/jipu/p221724.html	​世间始终你好 （香港电视剧《射雕英雄传》主题曲）_蔡少亮个人制谱园地_中国曲谱网	世间始终你好
jianpucn-163609	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/16/163609.htm	http://www.jianpu.cn/pu/16/163609.htm	东北秧歌：稳相 歌谱简谱网	东北秧歌：稳相
jianpucn-163606	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/16/163606.htm	http://www.jianpu.cn/pu/16/163606.htm	东北秧歌：跳吧 歌谱简谱网	东北秧歌：跳吧
qupu123-285065	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p285065.html	https://www.qupu123.com/jipu/p285065.html	世间始终你好 （电视剧《射雕英雄传之华山论剑》主题曲）_玄黄易命个人制谱园地_中国曲谱网	世间始终你好
jianpucn-163610	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/16/163610.htm	http://www.jianpu.cn/pu/16/163610.htm	东北秧歌：送粮车队 歌谱简谱网	东北秧歌：送粮车队
qupu123-333593	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/bazi/p333593.html	https://www.qupu123.com/minge/bazi/p333593.html	东乡族尕妹的心好 _民歌曲谱_中国曲谱网	东乡族尕妹的心好
jianpucn-163608	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/16/163608.htm	http://www.jianpu.cn/pu/16/163608.htm	东北秧歌：闹秧歌 歌谱简谱网	东北秧歌：闹秧歌
jianpucn-150834	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/15/150834.htm	http://www.jianpu.cn/pu/15/150834.htm	东山飘雨西山情 歌谱简谱网	东山飘雨西山情
qupu123-333666	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/sanzi/p333666.html	https://www.qupu123.com/minge/sanzi/p333666.html	东山美 _民歌曲谱_中国曲谱网	东山美
jianpucn-120408	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/12/120408.htm	http://www.jianpu.cn/pu/12/120408.htm	东方之港（洋口谣） 歌谱简谱网	东方之港
jianpucn-36517	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/36/36517.htm	http://www.jianpu.cn/pu/36/36517.htm	东方之珠 歌谱简谱网	东方之珠
qupu123-334219	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/wuzi/p334219.html	https://www.qupu123.com/minge/wuzi/p334219.html	东平湖新歌 _民歌曲谱_中国曲谱网	东平湖新歌
qupu123-334209	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/wuzi/p334209.html	https://www.qupu123.com/minge/wuzi/p334209.html	东方大家园 _民歌曲谱_中国曲谱网	东方大家园
jianpucn-115332	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/115332.htm	http://www.jianpu.cn/pu/11/115332.htm	东方半点心 歌曲类 简谱 歌谱简谱网	东方半点心 歌曲类
jianpucn-45923	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/45/45923.htm	http://www.jianpu.cn/pu/45/45923.htm	东方女孩 歌谱简谱网	东方女孩
jianpucn-42986	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/42/42986.htm	http://www.jianpu.cn/pu/42/42986.htm	东方姑娘 歌谱简谱网	东方姑娘
jianpucn-129220	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/12/129220.htm	http://www.jianpu.cn/pu/12/129220.htm	东方歌谣 歌谱简谱网	东方歌谣
jianpucn-120403	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/12/120403.htm	http://www.jianpu.cn/pu/12/120403.htm	东方醒狮 歌谱简谱网	东方醒狮
jianpucn-33626	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/33/33626.htm	http://www.jianpu.cn/pu/33/33626.htm	东方风采 歌谱简谱网	东方风采
